id,title,type,author,author_id,publisher,image,date,link
28945,"프로그 (개정판, 완결)",웹툰,"메리 카메,팀 가이아",,조아라,http://www.komacon.kr/archive_data/attach/360000/364637/9507.jpg,2017.05.11~2017.05.11,http://webtoon.joara.com/pc/comic/detail/290
28949,내가 안했어요,웹툰,"민형,김준석",,"조아라, 다음, 무툰, 이코믹스. 배틀코믹스,조아라, 다음, 무툰, 이코믹스. 배틀코믹스, 케이툰, 원스토어",http://www.komacon.kr/archive_data/attach/360000/364641/9516.jpg,2017.03.20~2017.03.28,http://webtoon.joara.com/pc/comic/detail/217
28946,기담,웹툰,구구,,원스토어,http://www.komacon.kr/archive_data/attach/360000/364639/9510.jpg,2017.04.17~2017.04.17,http://m.onestore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H029967352&menuId=DP26003
29059,한집 두 살림,웹툰,율서,,"애니툰,코미코, 레진코믹스,",http://www.komacon.kr/archive_data/attach/360000/364649/9545.jpg,2017.07.27~2017.07.27,http://www.anytoon.co.kr/webtoon.htm?ind=1525&ct01=연재&ct02=&ctMenu=&day=4&genre=
29057,개싸가지,웹툰,Team SDE,,탑툰,http://www.komacon.kr/archive_data/attach/360000/364647/9543.jpg,2014. 10. 1. ~ 2015. 6. 11.,https://toptoon.com/comic/ep_list/badman
29058,신입 길들이기,웹툰,도깨비곳간,,조아라,http://www.komacon.kr/archive_data/attach/360000/364648/9544.jpg,2016-12-27~2017-07-30,http://webtoon.joara.com/pc/comic/detail/75
29060,신입 길들이기,웹툰,,,,/assets/img/cover_not1.png,-,
29825,통 시즌 2(비밀),웹툰,"민,백승훈",,"탑코(탑툰),투믹스,조아라,원스토어",http://www.komacon.kr/archive_data/attach/360000/364642/9519.jpg,2017-02-01~2017-02-01,http://webtoon.joara.com/pc/comic/detail/156
29826,통 시즌 1,웹툰,"민,백승훈",,"조아라,원스토어",http://www.komacon.kr/archive_data/attach/360000/364643/9523.jpg,2016-02-01~2016-02-01,http://webtoon.joara.com/pc/comic/detail/150
29061,한집 두 살림,웹툰,,,,http://www.komacon.kr/archive_data/attach/360000/364649/9545.jpg,2017.07.27~2017.07.27,http://www.anytoon.co.kr/webtoon.htm?ind=1525&ct01=연재&ct02=&ctMenu=&day=4&genre=
29833,키메이커: 작업의 신,웹툰,"이단,G.D",,"조아라, 탑텐",http://www.komacon.kr/archive_data/attach/360000/364646/9541.jpg,2016-01-01~2017-08-02,http://webtoon.joara.com/pc/comic/detail/112
30373,슬레이어 -말년해병록-,웹툰,전갈이,,조아라,http://www.komacon.kr/archive_data/attach/360000/364636/9504.jpg,2016-01-01~2017-05-21,http://webtoon.joara.com/pc/comic/detail/110
30370,모르페우스,웹툰,노명희,,"조아라,애니툰",http://www.komacon.kr/archive_data/attach/360000/364633/9500.jpg,2017-05-31~2017-05-31,http://www.anytoon.co.kr/webtoon.htm?ind=687&ct01=완결&ct02=&ctMenu=&day=&genre=
30371,판타지아 세차장,웹툰,"분홍곰,킹탱",,봄툰,http://www.komacon.kr/archive_data/attach/360000/364634/9501.jpg,2016.06.16~2016.06.16,http://www.bomtoon.com/comic/ep_list/fantasia
30368,라쿤아 도와줘,웹툰,라생,,조아라,http://www.komacon.kr/archive_data/attach/360000/364631/9480.jpg,2017.03.20~2017.03.20,http://webtoon.joara.com/pc/comic/detail/211
30369,황제를 유혹하는법,웹툰,라생,,조아라,http://www.komacon.kr/archive_data/attach/360000/364632/9482.jpg,2017.02.01~2017.02.01,http://webtoon.joara.com/pc/comic/detail/169
32713,XXX컨설턴트,웹툰,노모모,,"북큐브,레알코믹스,애니툰",http://www.komacon.kr/archive_data/attach/360000/364473/9942.jpg,2017. 2. 8. ~ 2017. 2. 8.,http://realcomics.com/comic/530
32734,세이브,웹툰,"괴벨,조원표",,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364499/9374.jpg,2016.09.01~2017.11.20,https://www.battlecomics.co.kr/webtoons/440
32848,아이돌의 이중생활,웹툰,병수씨,,"탑코(탑툰),조아라,애니툰,와우코믹스,무툰,원스토어",http://www.komacon.kr/archive_data/attach/360000/364578/9813.jpg,2017-05-19~2014-08-14,http://www.anytoon.co.kr/webtoon.htm?ind=1331&ct01=완결&ct02=&ctMenu=&day=&genre=
32950,이웃집 마녀,웹툰,니베아 리치,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364505/9380.jpg,2017.02.14~2017.10.31,https://www.battlecomics.co.kr/webtoons/754
32740,블러드라인 : 뱀파이어 전사 엘,웹툰,아이오,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364521/9396.jpg,,https://www.battlecomics.co.kr/webtoons/840
32739,파랑구조대,웹툰,비첼,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364520/9395.jpg,2015.12.10~2017.10.25,https://www.battlecomics.co.kr/webtoons/322
32735,대마왕양혁 롤 만화,웹툰,대마왕양혁,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364500/9354.jpg,2014.05.11.~2016.02.08.,https://www.battlecomics.co.kr/webtoons/36
32895,친구,웹툰,김성모,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364333/10108.jpg,해당정보부재,http://www.anytoon.co.kr/webtoon.htm?ind=431&ct01=완결&ct02=&ctMenu=&day=&genre=
32961,요우무 뷰티샵,웹툰,넴네모,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364523/9397.jpg,20170714~,https://www.battlecomics.co.kr/webtoons/820
32845,위험한 플레이,웹툰,"아키,정군",,탑코(탑툰),http://www.komacon.kr/archive_data/attach/360000/364575/9775.jpg,2016.06.30~2016.11.24,http://webtoon.joara.com/pc/comic/detail/140
32832,오버히트,웹툰,펭귄중령,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364492/9367.jpg,,https://www.battlecomics.co.kr/webtoons/675
32779,쉐프,웹툰,"온,하",,레알코믹스,http://www.komacon.kr/archive_data/attach/360000/364568/9731.jpg,,http://realcomics.com/comic/196
32960,신제별일 시즌 4,웹툰,짤방장이테루,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364522/9378.jpg,,https://www.battlecomics.co.kr/webtoons/817
32738,메무새의 게임만화,웹툰,메무새,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364519/9394.jpg,,https://www.battlecomics.co.kr/webtoons/400
32847,철벽 그녀,웹툰,핑크파이 스튜디오,,조아라,http://www.komacon.kr/archive_data/attach/360000/364577/9796.jpg,2016-01-01~2017-03-26,http://webtoon.joara.com/pc/comic/detail/144
32780,차차의 인생극장,웹툰,차세정,,레알코믹스,http://www.komacon.kr/archive_data/attach/360000/364569/9732.jpg,2016.02.17~2016.02.17,http://realcomics.com/comic/1306
32781,사이버에이지,웹툰,이진우,,"레알코믹스,애니툰,와우코믹스,무툰",http://www.komacon.kr/archive_data/attach/360000/364570/9734.jpg,2016-06-01~2016-10-31,http://realcomics.com/comic/1436
32778,순결만 부탁해!,웹툰,도자무라,,"레알코믹스,와우코믹스,무툰,원스토어",http://www.komacon.kr/archive_data/attach/360000/364567/9730.jpg,,http://realcomics.com/comic/1655
32707,죽음을 재단하는 사람들,웹툰,"문세정,김재환,문세영",,"북큐브,탑코(탑툰),애니툰,와우코믹스,조이코믹스",http://www.komacon.kr/archive_data/attach/360000/364464/9933.jpg,2017-05-02~2016-08-13,http://joycomics.co.kr/toon/detail/12191
32896,뽀르노걸,웹툰,아토(엔터테인먼트),,애니툰,http://www.komacon.kr/archive_data/attach/360000/364334/10109.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=530&ct01=완결&ct02=&ctMenu=&day=&genre=
32948,로스트시티,웹툰,"SK,WP,amp; Samuel.S",,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364503/9377.jpg,,https://www.battlecomics.co.kr/webtoons/685
32951,마녀마을 페페,웹툰,나락갈대,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364506/9381.jpg,,https://www.battlecomics.co.kr/webtoons/789
32737,리버트디디,웹툰,"신지상,신지상,오은지",,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364502/9376.jpg,,https://www.battlecomics.co.kr/webtoons/441
32723,우리들의 첫 사랑,웹툰,슬,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364490/9365.jpg,2017.03.05~2017.10.08,https://www.battlecomics.co.kr/webtoons/729
32732,수상한 아파트,웹툰,조공백,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364498/9373.jpg,,https://www.battlecomics.co.kr/webtoons/744
32722,애니멀 히어로 - 닥터 슈바이처,웹툰,"백준,유쏘",,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364489/9364.jpg,,https://www.battlecomics.co.kr/webtoons/760
32731,표류하는 일상,웹툰,무명,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364497/9372.jpg,2017.06.12~2017.10.27,https://www.battlecomics.co.kr/webtoons/796
32720,신제별일 시즌 1,웹툰,짤방장이테루,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364487/9362.jpg,2014-05-08~2014-05-30,https://www.battlecomics.co.kr/webtoons/1
32730,마스터x드롭스,웹툰,Kaltoma,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364496/9371.jpg,,https://www.battlecomics.co.kr/webtoons/768
32729,Their color,웹툰,Mr.해골,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364495/9370.jpg,,https://www.battlecomics.co.kr/webtoons/351
32706,쌔끈달콤 원룸야화,웹툰,"달공,마요",,"북큐브,애니툰,원스토어",http://www.komacon.kr/archive_data/attach/360000/364463/9932.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=1545&ct01=연재&ct02=&ctMenu=&day=4&genre=
32831,이웃집 D바,웹툰,쌀신,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364491/9366.jpg,2016.08.12~2018.04.29,https://www.battlecomics.co.kr/webtoons/407
32842,여우X여우,웹툰,"오래밝음,이석민",,"레알코믹스,빅툰",http://www.komacon.kr/archive_data/attach/360000/364571/9735.jpg,,http://realcomics.com/comic/396
32843,걸어서세계속으로 - 오사카편,웹툰,"쿤,휴",,레알코믹스,http://www.komacon.kr/archive_data/attach/360000/364572/9736.jpg,2015. 8. 21. ~ 2015. 8. 21.,http://realcomics.com/comic/197
32846,컨테이너맨,웹툰,"leo,Wolf",,"레알코믹스,조아라,애니툰,조이코믹스,원스토어",http://www.komacon.kr/archive_data/attach/360000/364576/9787.jpg,2017.07.12~2017.07.12,http://joycomics.co.kr/toon/detail/13935
32844,절정커넥트,웹툰,유줄기,,조아라,http://www.komacon.kr/archive_data/attach/360000/364574/9754.jpg,2017.06.16~2017.06.16,http://webtoon.joara.com/pc/comic/detail/349
32833,니 상자 흰흰파흰,웹툰,돌푸릴,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364493/9368.jpg,2017.02.19~2018.05.13,https://www.battlecomics.co.kr/webtoons/745
32834,우리는 별 수호자,웹툰,도리도리,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364494/9369.jpg,,https://www.battlecomics.co.kr/webtoons/818
33066,야리한 해결 사무소,웹툰,대마왕양혁,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364509/9384.jpg,,https://www.battlecomics.co.kr/webtoons/776
33011,어느 다락방의 엔젤,웹툰,이겡,,애니툰,/assets/img/cover_not1.png,,http://www.anytoon.co.kr/webtoon.htm?ind=784&ct01=연재&ct02=&ctMenu=&day=4&genre=
33012,엄마는 열한살,웹툰,S.B,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364338/10114.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=788&ct01=완결&ct02=&ctMenu=&day=&genre=
33495,순정 깡패,웹툰,김성모,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364351/10132.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=395&ct01=완결&ct02=&ctMenu=&day=&genre=
33315,도구 - 바이브레이터,웹툰,"hong,맑은용암",,레알코믹스,http://www.komacon.kr/archive_data/attach/360000/364557/9719.jpg,20151019~20151019,http://realcomics.com/comic/1085
33729,섹파귀,웹툰,jao,,"레알코믹스,애니툰,와우코믹스,조이코믹스,원스토어",http://www.komacon.kr/archive_data/attach/360000/364350/10131.jpg,2016-05-12~2016-05-01,http://www.anytoon.co.kr/webtoon.htm?ind=103&ct01=완결&ct02=&ctMenu=&day=&genre=
33446,오버타임,웹툰,비첼,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364544/9418.jpg,,https://www.battlecomics.co.kr/webtoons/393
33084,앙신의 강림 시즌2,웹툰,"이수겸,최규목,정훈,쥬논",,"레알코믹스, 원스토어",http://www.komacon.kr/archive_data/attach/360000/364555/9717.jpg,2016-06-22~2016-12-02,http://realcomics.com/comic/1457
33107,"부탁이야, 빨리 넣어줘",웹툰,yuuto,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364339/10115.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=952&ct01=완결&ct02=&ctMenu=&day=&genre=
33193,암세포 LoL 만화,웹툰,암세포,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364532/9406.jpg,,https://www.battlecomics.co.kr/webtoons/79
33448,이웃집 아리,웹툰,쌀신,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364546/9420.jpg,,https://www.battlecomics.co.kr/webtoons/713
33186,실패자 롤 만화 시즌2,웹툰,실패자,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364526/9400.jpg,,https://www.battlecomics.co.kr/webtoons/839
33110,기모찌이~ 성인용품,웹툰,달,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364342/10118.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=31&ct01=연재&ct02=&ctMenu=&day=4&genre=
33316,성인용품,웹툰,"스테이크,읭",,레알코믹스,http://www.komacon.kr/archive_data/attach/360000/364558/9720.jpg,,http://realcomics.com/comic/176
33506,난 짱이야,웹툰,"김병관,옺잉어",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364387/9851.jpg,2017.05.16~2018.05.01,http://page.kakao.com/home/49829250?categoryUid=10&subCategoryUid=1000
33295,비루스,웹툰,2호기,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364515/9390.jpg,,https://www.battlecomics.co.kr/webtoons/455
33579,MT,웹툰,"기파랑,맑은용암",,레알코믹스,http://www.komacon.kr/archive_data/attach/360000/364561/9724.jpg,2015. 8. 24. ~ 2015. 8. 24.,http://realcomics.com/comic/186
33065,아재워치,웹툰,한별개,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364508/9383.jpg,,https://www.battlecomics.co.kr/webtoons/395
33200,아주 굉장한 밴드 시즌2,웹툰,"개호주,이관용,이관용",,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364539/9413.jpg,2017.07.29~2018.03.03,https://www.battlecomics.co.kr/webtoons/831
33317,오싹오싹 쿵떡쿵떡,웹툰,아토,,"레알코믹스,애니툰,와우코믹스,조이코믹스,원스토어",http://www.komacon.kr/archive_data/attach/360000/364559/9721.jpg,2016-04-21~2016-06-27,http://www.anytoon.co.kr/webtoon.htm?ind=284&ct01=연재&ct02=&ctMenu=&day=4&genre=
33187,훌륭한 며느리,웹툰,SOM,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364527/9401.jpg,,https://www.battlecomics.co.kr/webtoons/519
33554,강철강,웹툰,신영우,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364530/9404.jpg,2016.10.06~2018.04.26,https://www.battlecomics.co.kr/webtoons/481
33871,덕후의 여자,웹툰,"허윤화,다가비",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364428/9892.jpg,2015.07.07~,http://page.kakao.com/home/47598147?categoryUid=10&subCategoryUid=1000
33498,복수의 신,웹툰,김성모,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364354/10137.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=393&ct01=완결&ct02=&ctMenu=&day=&genre=
33185,테리아,웹툰,김희경,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364525/20180913131948779.JPG,2017.03.10~2017.10.06,https://www.battlecomics.co.kr/webtoons/757
33199,조만국의 게임캠프,웹툰,조만국,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364538/9412.jpg,,https://www.battlecomics.co.kr/webtoons/320
33010,앙신의 강림,웹툰,"쥬논,타이보기",,"레알코믹스,애니툰",http://www.komacon.kr/archive_data/attach/360000/364336/10111.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=1030&ct01=완결&ct02=&ctMenu=&day=&genre=
33083,지하철에서,웹툰,팀,,"레알코믹스,무툰",http://www.komacon.kr/archive_data/attach/360000/364554/9716.jpg,2016.01.25~2016.01.26,http://realcomics.com/comic/1239
33111,명작극장,웹툰,몽둥이,,"애니툰,원스토어",http://www.komacon.kr/archive_data/attach/360000/364343/10120.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=774&ct01=완결&ct02=&ctMenu=&day=&genre=
33504,닥터 최태수,웹툰,"오세권,STORYLAB,조석호",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364385/9849.jpg,2017.05.02~,http://page.kakao.com/home/49793269?categoryUid=10&subCategoryUid=1000
33496,무모한 떡도전,웹툰,"D,강",,애니툰,http://www.komacon.kr/archive_data/attach/360000/364352/10133.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=137&ct01=완결&ct02=&ctMenu=&day=&genre=
33517,언데드킹,웹툰,"백지운,윤준식",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364417/9882.jpg,,http://page.kakao.com/home/46599532?categoryUid=10&subCategoryUid=1000
33497,히트맨,웹툰,김성모,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364353/10135.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=445&ct01=완결&ct02=&ctMenu=&day=&genre=
33578,이런거 원해?,웹툰,"river,맑은용암",,레알코믹스,http://www.komacon.kr/archive_data/attach/360000/364560/20180806162116504.JPG,2016.07.22~2016.07.22,http://realcomics.com/comic/1475
33447,옵치일기,웹툰,마망,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364545/9419.jpg,,https://www.battlecomics.co.kr/webtoons/507
33196,겐지와 한조의 기묘한 모험,웹툰,크릉못참겠다,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364535/9409.jpg,2017. 6. 9. ~ 2017. 8. 25.,https://www.battlecomics.co.kr/webtoons/816
33989,미씽 : 비 오는 날마다,웹툰,"복희,그린비",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364405/9870.jpg,,http://page.kakao.com/home/49482257?categoryUid=10&subCategoryUid=1000
33296,둘둘신을 믿습니까?,웹툰,폴폴,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364516/9391.jpg,,https://www.battlecomics.co.kr/webtoons/684
33449,곰팅이와 친구들,웹툰,,,이데일리,http://www.komacon.kr/archive_data/attach/360000/364547/9422.jpg,정보부재,http://starin.edaily.co.kr/cartoon/cartoon_List.asp?cartoon_code=1/1/292&strPage=1
33197,스쿨워치,웹툰,밤밤,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364536/9410.jpg,,https://www.battlecomics.co.kr/webtoons/788
33248,일진의 크기 시즌2,웹툰,"주명,윤필,윤필",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364376/9841.jpg,,http://page.kakao.com/home/49345948?categoryUid=10&subCategoryUid=1000
33488,신화를 남긴 해병대,웹툰,최명환,,"애니툰,빅툰",http://www.komacon.kr/archive_data/attach/360000/364348/10127.jpg,2017.04.30~2017.04.30,https://www.big-toon.com/comic/4254
33162,이블어게인,웹툰,손영완,,"북큐브, 애니툰, 레진코믹스, 무툰",http://www.komacon.kr/archive_data/attach/360000/364477/9946.jpg,2016.10.01~2017.04.08,http://www.bookcube.com/toon/detail.asp?webtoon_num=160271&page=buy&sort=asc
33634,타로 : 피리부는 사나이,웹툰,권동현,,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364400/9865.jpg,2016.10.05~2017.10.25,http://page.kakao.com/home/48285550?categoryUid=10&subCategoryUid=1000
33518,쁘띠왕딸,웹툰,"해현,이제야",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364419/9883.jpg,,http://page.kakao.com/home/49670300?categoryUid=10&subCategoryUid=1000
33198,도리도리의 개인취향,웹툰,도리도리,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364537/9411.jpg,20151218~,https://www.battlecomics.co.kr/webtoons/331
33629,시카 울프,웹툰,"동전,시야",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364394/9858.jpg,,http://page.kakao.com/home/49883965?categoryUid=10&subCategoryUid=1000
33580,어플에서 SM중독녀 만난 후기,웹툰,"배,강",,레알코믹스,http://www.komacon.kr/archive_data/attach/360000/364562/9725.jpg,,http://realcomics.com/comic/179
33990,옹동스,웹툰,스노우캣,,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364406/9871.jpg,,http://page.kakao.com/home/46609100?categoryUid=10&subCategoryUid=1000
33176,오버코투,웹툰,코투,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364510/9385.jpg,,https://www.battlecomics.co.kr/webtoons/692
33872,도괴,웹툰,이진혁,,"한국경제TV,조이코믹스",http://www.komacon.kr/archive_data/attach/360000/364429/9893.jpg,,http://joycomics.co.kr/toon/detail/14325
33445,빵다레,웹툰,뵈르제흐,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364543/9417.jpg,,https://www.battlecomics.co.kr/webtoons/21
33869,왕의 공녀,웹툰,"이동희,후유소라",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364426/9890.jpg,,http://page.kakao.com/home/49695972?categoryUid=10&subCategoryUid=1000
33372,화랑,웹툰,nimby,,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364383/9847.jpg,2016.12.19~2017.03.07,http://page.kakao.com/home/49273442?categoryUid=10&subCategoryUid=1000
33552,칼로리 메트리,웹툰,락,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364528/9402.jpg,2017.02.03~2017.06.30,https://www.battlecomics.co.kr/webtoons/730
33163,먹는 남자,웹툰,"알파,귀여운타입",,애니툰,http://www.komacon.kr/archive_data/attach/360000/364478/9947.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=934&ct01=완결&ct02=&ctMenu=&day=&genre=
33847,백지수표,웹툰,장대한,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364355/10138.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=625&ct01=연재&ct02=&ctMenu=&day=4&genre=
33177,우리동네 룬테라,웹툰,Nadoc,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364511/9386.jpg,,https://www.battlecomics.co.kr/webtoons/770
33179,666번 국도로 떠납니다,웹툰,국도,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364513/9388.jpg,2017. 3. 28. ~,https://www.battlecomics.co.kr/webtoons/759
33945,"발라줘, 페로몬!",웹툰,"버케니어, Ssen,Ssen",,"레알코믹스,와우코믹스,무툰",http://www.komacon.kr/archive_data/attach/360000/364550/9711.jpg,,http://realcomics.com/comic/1653
33631,망태,웹툰,"네모,문상",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364396/9860.jpg,,http://page.kakao.com/home/49170525?categoryUid=10&subCategoryUid=1000
33194,로보택틱스,웹툰,나날이,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364533/9407.jpg,,https://www.battlecomics.co.kr/webtoons/753
33184,김빵내빵,웹툰,자라개,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364524/20180913131803627.JPG,2017.03.17~2018.04.13,https://www.battlecomics.co.kr/webtoons/728
33164,칠리맨,웹툰,칠리맨,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364479/9949.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=760&ct01=연재&ct02=&ctMenu=&day=4&genre=
33718,유흥탐방기 시즌3,웹툰,KD,,"레알코믹스,애니툰,와우코믹스,셀툰",http://www.komacon.kr/archive_data/attach/360000/364565/9728.jpg,2016.01.14~2016.01.14,http://realcomics.com/comic/1228
33442,애니메이트,웹툰,Rtari,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364540/9414.jpg,,https://www.battlecomics.co.kr/webtoons/518
33513,대나무숲,웹툰,고도슴,,"카카오페이지 , 다음 웹툰",http://www.komacon.kr/archive_data/attach/360000/364413/9878.jpg,20161104~20170825,http://page.kakao.com/home/49131260?categoryUid=10&subCategoryUid=1000
33685,퓻퓻 중독 -앞뒤로 자극 합체-,웹툰,"이와,Iwa",,"레진코믹스, 원스토어",http://www.komacon.kr/archive_data/attach/360000/364548/9692.jpg,2016.10.28~2016.10.28,https://www.lezhin.com/ko/comic/guys_combination
33632,써니,웹툰,"최성호,이지우,이슬기",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364398/9862.jpg,2017.06.14~2018.09.13,http://page.kakao.com/home/49928540?categoryUid=10&subCategoryUid=1000
33627,경리야,웹툰,여완,,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364390/9854.jpg,2017. 4. 18. ~ 2017. 9. 26.,http://page.kakao.com/home/49743421?categoryUid=10&subCategoryUid=1000
33625,늑대 그리고 여우,웹툰,TEAM LIGHTSOME,,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364388/9852.jpg,2016.11.15~,http://page.kakao.com/home/49153364?categoryUid=10&subCategoryUid=1000
33944,시크릿홀,웹툰,HC,,"북큐브,레알코믹스,애니툰,원스토어,빅툰",http://www.komacon.kr/archive_data/attach/360000/364549/9710.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=1548&ct01=연재&ct02=&ctMenu=&day=4&genre=
33224,대인배,웹툰,김성모,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364346/10124.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=391&ct01=완결&ct02=&ctMenu=&day=&genre=
33505,마검왕,웹툰,"소구미,나민채",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364386/9850.jpg,,http://page.kakao.com/home/48206197?categoryUid=10&subCategoryUid=1000
33987,마이 러블리 투투,웹툰,고방,,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364403/9868.jpg,,http://page.kakao.com/home/49103923?categoryUid=10&subCategoryUid=1000
33947,외로운 형수님과 짜릿한 밀회,웹툰,아토,,"레알코믹스,애니툰,와우코믹스",http://www.komacon.kr/archive_data/attach/360000/364552/9713.jpg,2016-09-07~2017-02-26,http://realcomics.com/comic/1518
33515,독고2,웹툰,"민(Meen),민(Meen),백승훈",,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364415/9880.jpg,20161210~,http://page.kakao.com/home/49254400?categoryUid=10&subCategoryUid=1000
33988,소울아크,웹툰,이명진,,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364404/9869.jpg,,http://page.kakao.com/home/49544034?categoryUid=10&subCategoryUid=1000
33245,흡혈고딩 피만두,웹툰,탐이부,,카카오페이지,http://www.komacon.kr/archive_data/attach/360000/364373/9838.jpg,2017.02.06~,http://page.kakao.com/home/49450403?categoryUid=10&subCategoryUid=1000
33161,변상왕,웹툰,스튜디오 DESPERADO,,애니툰,http://www.komacon.kr/archive_data/attach/360000/364476/9945.jpg,,http://www.anytoon.co.kr/webtoon.htm?ind=1362&ct01=완결&ct02=&ctMenu=&day=&genre=
33444,오늘부터 스타,웹툰,the king,,배틀코믹스,http://www.komacon.kr/archive_data/attach/360000/364542/9416.jpg,,https://www.battlecomics.co.kr/webtoons/808
